,name,story,genre
186,187. Big Rage,"An ex-police officer embarks on a single-minded goal upon leaving jail, after serving a sentence for crimes committed under dubious circumstances.",Action
187,188. Revolver,A retired assassin is pulled back into action when his friend uncovers a dangerous conspiracy at the heart of the South African government.,Action
188,189. Heart of the Hunter,"One last kumite, one final battle - for the life of his daughter.",Action
189,190. The Last Kumite,"When a notorious gang of bikers recruits her brother for a heist, a former motocross champion must face her deepest fears to keep her family safe.",Action
190,191. GTMax,Ruthless criminal activity is met with force from a maverick police officer with a disregard for the rules as he confronts an outbreak of lawlessness.,Action
191,192. Vettaiyan,"Sokkan, the trusted confidant of childhood friends Aadhi and Karuna.But when his loyalty and self respect is put into test, which would he choose?",Action
192,193. Garudan,"In a world shrouded by darkness, a relentless force seeks retribution, undeterred by boundaries or morality",Action
193,194. Death Whisperer 2,"At the age of nine, Rebeca is sold by her grandmother. Disputed by bicheiros and drug dealers, the community is going through changes in power. Rebeca becomes the wife of the chief drug dealer.",Action
194,195. Outlaw,"In Romania, fugitive Frank Sharp takes a job as a bouncer. Saving a woman from abuse, he discovers she's trafficked. They escape together but are relentlessly hunted.",Action
195,196. The Bouncer,"Hart plans an innovative action film with unscripted, unexpected scenes to cement his legacy as the greatest. However, a blind spot leads him to fall victim to a vengeful plot from his past.",Action
196,197. Die Hart 2: Die Harter,"A drunk Army ranger must fight off the vicious robbers who plan to loot the cabin belonging to his sweet, oblivious grandmother.",Action
197,198. Don't Mess with Grandma,"Momonga, now known as the Sorcerer King Ains Ooal Gown, rallies the Sorcerer Kingdom and its undead army to join the fight alongside the Sacred Kingdom and the Slane Theocracy in hopes to defeat the Demon Emperor Jaldabaoth.",Action
198,199. Overlord: The Sacred Kingdom,Wynonna Earp is coming home to battle her greatest foe yet: a psychotic seductress hellbent on revenge against her...and everyone she loves.,Action
199,200. Wynonna Earp: Vengeance,"A young man seeks out his estranged father to pursue his dream of becoming a professional motorcycle racer. With help from his love interest and a motorcycle shop owner, he begins to break down the walls his father's absence had created.",Action
200,201. One Fast Move,"In 1815, an American Legend, whose wife has fallen deathly ill, leaving his young children to survive on their own, must fight his way back to them across the many perils found in the Savage Lands of the wild frontier.",Action
201,202. The Ballad of Davy Crockett,"Siblings Charlie and Jack are trapped in Myanmar's toughest prison and accused of a crime they didn't commit. Forced into televised fights against other inmates, they must work together and fight for their freedom.",Action
202,203. The Lockdown,"Ryan Drake, hoping to recover an asset, must infiltrate a fortified base, his every move watched by a shadowy figure. He silently makes his way to the base and rescues the asset. Hell breaks out when the figure makes its presence known.",Action
203,204. Rogue Elements: A Ryan Drake Story,A man who faced one adversary after another with an undying spirit. His unwavering zeal and never give up attitude led to India's first individual gold medal in any form of the Olympics.,Action
204,205. Chandu Champion,"Follows a police officer who must retrieve an eyewitness and escort her after a cartel shooting leaves several DEA agents dead, but then he must decide who to trust when they discover that the attack was executed by American forces.",Action
205,206. Wanted Man,"Set in the Northern Kerala in 1900, 1950 and 1990, three generations of heroes, Maniyan, Kunjikelu and Ajayan, try to protect the most important treasure of the land.",Action
206,207. A.R.M,"A professional killer loses his memory after a near-fatal mishap. Piecing his life, he's ensnared in a perilous game with the CBI and implacable foes. Every revelation about his past uncovers deeper enigmas, that changes everything.",Action
207,208. Naam,A traumatized young man with physical abnormalities is forced to join a mysterious bureau to confront a disaster spreading across the earth caused by an unknown creature. He embarks on an adventure uncovering mysteries about his life.,Action
208,209. Bureau 749,"After terrorists hijack a passenger plane, an off-duty soldier aboard devises a strategy to defeat the hijackers and ensure the passengers' survival when the engine fails.",Action
209,210. Yodha,"A young man consumed by vengeance, Yudhra infiltrates a ruthless cartel to avenge his murdered parents, only to discover a dark truth about his past that will test his limits.",Action
210,211. Yudhra,"When Hana, a professional gamer who suffers from acute agoraphobia, receives new equipment that enhances her game, she begins to wonder if it is reading her mind - or controlling it.",Action
211,212. Latency,"The Reverend, accompanies a ragtag group of military rejects to a remote South Pacific Island to investigate the disappearance of Marine units said to be at the hands of the Japanese Imperial Army.",Action
212,213. Operation Blood Hunt,"Desperate not to lose custody, a mixed martial arts fighter makes dangerous enemies when he ditches a matchup to race to his daughter's birthday party.",Action
213,214. Sixty Minutes,"Deku, Bakugo, Todoroki and the rest of U.A. High Class 1-A must face off against Dark Might and the obscure crime organisation under his control, the Gollini Family.",Action
214,215. My Hero Academia: You're Next,"Since Legion was destroyed, the machines have been working to restore Skynet. Now the resistance has discovered their plans and must find a way to prevent them.",Action
215,216. Terminator: Skynet Rising,Ancient Taoists travel through time and space in an effort to obtain a divine sword.,Action
216,217. Alienoid: The Return to the Future,"In order to defend the innocent from a corrupt and brutal cop, a vigilante hero must work around his own self-imposed code of honor.",Action
217,218. Saripodhaa Sanivaaram,Follows a born killer who rises to power and becomes the biggest toofan,Action
218,219. Toofan,"Savi a simple housewife attempts a daring jailbreak to get her husband out of one of England's high security prisons With 400 inmates, 75 armed guards, 60 surveillance cameras.",Action
